time,usage
2022-05-30 15:29:47,0.376884
2022-05-30 15:29:46,0.501253
2022-05-30 15:29:45,0.37594
2022-05-30 15:29:44,0.75
2022-05-30 15:29:43,0.625782
2022-05-30 15:29:42,0.37594
2022-05-30 15:29:41,0.37594
2022-05-30 15:29:40,0.500626
2022-05-30 15:29:39,0.376884
2022-05-30 15:29:38,0.37594
2022-05-30 15:29:37,0.37594
2022-05-30 15:29:36,0.625
2022-05-30 15:29:35,0.37594
2022-05-30 15:29:34,0.500626
2022-05-30 15:29:33,0.625
2022-05-30 15:29:32,0.376884
2022-05-30 15:29:31,0.250941
2022-05-30 15:29:30,0.501253
2022-05-30 15:29:29,0.500626
2022-05-30 15:29:28,0.625
2022-05-30 15:29:27,0.625782
2022-05-30 15:29:26,0.625
2022-05-30 15:29:25,0.501253
2022-05-30 15:29:24,0.625
2022-05-30 15:29:23,0.37594
2022-05-30 15:29:22,0.623441
2022-05-30 15:29:21,0.251256
2022-05-30 15:29:20,0.502513
2022-05-30 15:29:19,0.625
2022-05-30 15:29:18,0.625
2022-05-30 15:29:17,0.625782
2022-05-30 15:29:16,0.37594
2022-05-30 15:29:15,0.250941
2022-05-30 15:29:14,0.749064
2022-05-30 15:29:13,0.250941
2022-05-30 15:29:12,0.250941
2022-05-30 15:29:11,0.625782
2022-05-30 15:29:10,0.62422
2022-05-30 15:29:09,0.500626
2022-05-30 15:29:08,0.628931
2022-05-30 15:29:07,0.625782
2022-05-30 15:29:06,0.749064
2022-05-30 15:29:05,0.375469
2022-05-30 15:29:04,0.501882
2022-05-30 15:29:03,0.749064
2022-05-30 15:29:02,0.62422
2022-05-30 15:29:01,0.376884
2022-05-30 15:29:00,0.501253
2022-05-30 15:28:59,0.5
2022-05-30 15:28:58,0.625782
2022-05-30 15:28:57,0.376884
2022-05-30 15:28:56,0.501253
2022-05-30 15:28:55,0.500626
2022-05-30 15:28:54,0.501253
2022-05-30 15:28:53,0.5
2022-05-30 15:28:52,0.37594
2022-05-30 15:28:51,0.375469
2022-05-30 15:28:50,0.876095
2022-05-30 15:28:49,0.377359
2022-05-30 15:28:48,0.62422
2022-05-30 15:28:47,0.37594
2022-05-30 15:28:46,0.625
2022-05-30 15:28:45,0.500626
2022-05-30 15:28:44,0.503145
2022-05-30 15:28:43,0.75188
2022-05-30 15:28:42,0.5
2022-05-30 15:28:41,0.875
2022-05-30 15:28:40,0.5
2022-05-30 15:28:39,0.627352
2022-05-30 15:28:38,0.625782
2022-05-30 15:28:37,0.5
2022-05-30 15:28:36,0.499376
2022-05-30 15:28:35,0.502513
2022-05-30 15:28:34,0.500626
2022-05-30 15:28:33,1.24844
2022-05-30 15:28:32,0.375469
2022-05-30 15:28:31,0.627353
2022-05-30 15:28:30,0.749064
2022-05-30 15:28:29,0.625782
2022-05-30 15:28:28,0.501253
2022-05-30 15:28:27,0.625
2022-05-30 15:28:26,0.501882
2022-05-30 15:28:25,0.375469
2022-05-30 15:28:24,0.500626
2022-05-30 15:28:23,0.625782
2022-05-30 15:28:22,0.37594
2022-05-30 15:28:21,0.62422
2022-05-30 15:28:20,0.376884
2022-05-30 15:28:19,0.625
2022-05-30 15:28:18,0.876095
2022-05-30 15:28:17,0.500626
2022-05-30 15:28:16,0.502513
2022-05-30 15:28:15,0.499376
2022-05-30 15:28:14,0.251889
2022-05-30 15:28:13,0.250627
2022-05-30 15:28:12,0.623441
2022-05-30 15:28:11,0.377359
2022-05-30 15:28:10,0.625
2022-05-30 15:28:09,0.625782
2022-05-30 15:28:08,2.38095
2022-05-30 15:28:07,0.750939
2022-05-30 15:28:06,0.752823
2022-05-30 15:28:05,0.125471
2022-05-30 15:28:04,0.875
2022-05-30 15:28:03,0.750939
2022-05-30 15:28:02,0.501882
2022-05-30 15:28:01,0.250627
2022-05-30 15:28:00,0.500626
2022-05-30 15:27:59,0.501253
2022-05-30 15:27:58,0.251572
2022-05-30 15:27:57,0.62422
2022-05-30 15:27:56,0.875
2022-05-30 15:27:55,0.375469
2022-05-30 15:27:54,0.5
2022-05-30 15:27:53,0.626566
2022-05-30 15:27:52,0.375469
2022-05-30 15:27:51,0.501882
2022-05-30 15:27:50,0.62422
2022-05-30 15:27:49,0.501882
2022-05-30 15:27:48,0.749064
2022-05-30 15:27:47,0.626566
2022-05-30 15:27:46,0.250941
2022-05-30 15:27:45,0.625782
2022-05-30 15:27:44,0.5
2022-05-30 15:27:43,0.62422
2022-05-30 15:27:42,0.125313
2022-05-30 15:27:41,0.501882
2022-05-30 15:27:40,0.626567
2022-05-30 15:27:39,0.377359
2022-05-30 15:27:38,0.375469
2022-05-30 15:27:37,0.377834
2022-05-30 15:27:36,0.870647
2022-05-30 15:27:35,0.376884
2022-05-30 15:27:34,0.623441
2022-05-30 15:27:33,0.125786
2022-05-30 15:27:32,0.251256
2022-05-30 15:27:31,0.37594
2022-05-30 15:27:30,0.500626
2022-05-30 15:27:29,0.625
2022-05-30 15:27:28,0.75188
2022-05-30 15:27:27,0.377834
2022-05-30 15:27:26,0.626567
2022-05-30 15:27:25,0.625782
2022-05-30 15:27:24,0.250941
2022-05-30 15:27:23,1.00376
2022-05-30 15:27:22,0.37594
2022-05-30 15:27:21,0.37594
2022-05-30 15:27:20,0.250941
2022-05-30 15:27:19,0.501253
2022-05-30 15:27:18,0.752823
2022-05-30 15:27:17,0.501253
2022-05-30 15:27:16,0.251256
2022-05-30 15:27:15,0.37594
2022-05-30 15:27:14,0.501253
2022-05-30 15:27:13,0.500626
2022-05-30 15:27:12,0.627353
2022-05-30 15:27:11,0.250941
2022-05-30 15:27:10,0.500626
2022-05-30 15:27:09,0
2022-05-30 15:27:08,0.500626
2022-05-30 15:27:07,0.501253
2022-05-30 15:27:06,0.500626
2022-05-30 15:27:05,1.12641
2022-05-30 15:27:04,0.250941
2022-05-30 15:27:03,0.501882
2022-05-30 15:27:02,0.37594
2022-05-30 15:27:01,0.501253
2022-05-30 15:27:00,0.500626
2022-05-30 15:26:59,0.37594
2022-05-30 15:26:58,0.37594
2022-05-30 15:26:57,0.501253
2022-05-30 15:26:56,0.625782
2022-05-30 15:26:55,0.503145
2022-05-30 15:26:54,0.375469
2022-05-30 15:26:53,0.250941
2022-05-30 15:26:52,0.625782
2022-05-30 15:26:51,0.125786
2022-05-30 15:26:50,0.251256
2022-05-30 15:26:49,0.37594
2022-05-30 15:26:48,0.37594
2022-05-30 15:26:47,0.501253
2022-05-30 15:26:46,0.37594
2022-05-30 15:26:45,0.500626
2022-05-30 15:26:44,0.500626
2022-05-30 15:26:43,0.501882
2022-05-30 15:26:42,0.250941
2022-05-30 15:26:41,0.37594
2022-05-30 15:26:40,0.376412
2022-05-30 15:26:39,0.5
2022-05-30 15:26:38,0.877193
2022-05-30 15:26:37,0.376412
2022-05-30 15:26:36,0.628141
2022-05-30 15:26:35,0.501253
2022-05-30 15:26:34,0.251256
2022-05-30 15:26:33,0.625782
2022-05-30 15:26:32,0.375469
2022-05-30 15:26:31,0.500626
2022-05-30 15:26:30,0.37594
2022-05-30 15:26:29,0.376412
2022-05-30 15:26:28,0.500626
2022-05-30 15:26:27,0.501253
2022-05-30 15:26:26,0.37594
2022-05-30 15:26:25,0.376412
2022-05-30 15:26:24,0.628141
2022-05-30 15:26:23,0.873907
2022-05-30 15:26:22,0.501253
2022-05-30 15:26:21,0.376412
2022-05-30 15:26:20,0.625
2022-05-30 15:26:19,0.75188
2022-05-30 15:26:18,0.250941
2022-05-30 15:26:17,0.625
2022-05-30 15:26:16,0.250941
2022-05-30 15:26:15,0.376412
2022-05-30 15:26:14,0.75
2022-05-30 15:26:13,0.752823
2022-05-30 15:26:12,0.251256
2022-05-30 15:26:11,0.501253
2022-05-30 15:26:10,0.37594
2022-05-30 15:26:09,0.376412
2022-05-30 15:26:08,0.251256
2022-05-30 15:26:07,0.375469
2022-05-30 15:26:06,0.500626
2022-05-30 15:26:05,0.625782
2022-05-30 15:26:04,0.376412
2022-05-30 15:26:03,0.377834
2022-05-30 15:26:02,0.873908
2022-05-30 15:26:01,0.125628
2022-05-30 15:26:00,0.501253
2022-05-30 15:25:59,0.625
2022-05-30 15:25:58,0.501253
2022-05-30 15:25:57,0.750939
2022-05-30 15:25:56,0.501882
2022-05-30 15:25:55,0.62422
2022-05-30 15:25:54,0.251256
2022-05-30 15:25:53,0.37594
2022-05-30 15:25:52,0.501882
2022-05-30 15:25:51,0.500626
2022-05-30 15:25:50,0.37594
2022-05-30 15:25:49,0.37594
2022-05-30 15:25:48,0.251256
2022-05-30 15:25:47,0.376412
2022-05-30 15:25:46,0.500626
2022-05-30 15:25:45,0.749064
2022-05-30 15:25:44,0.37594
2022-05-30 15:25:43,0.37594
2022-05-30 15:25:42,0.376412
2022-05-30 15:25:41,0.501253
2022-05-30 15:25:40,0.37594
2022-05-30 15:25:39,0.376412
2022-05-30 15:25:38,0.500626
2022-05-30 15:25:37,0.625782
2022-05-30 15:25:36,0.628141
2022-05-30 15:25:35,0.501253
2022-05-30 15:25:34,0.501253
2022-05-30 15:25:33,0.501882
2022-05-30 15:25:32,0.250941
2022-05-30 15:25:31,0.500626
2022-05-30 15:25:30,0.501253
2022-05-30 15:25:29,0.125786
2022-05-30 15:25:28,0.500626
2022-05-30 15:25:27,0.749064
2022-05-30 15:25:26,0.376412
2022-05-30 15:25:25,0.500626
2022-05-30 15:25:24,0.625782
2022-05-30 15:25:23,0.501882
2022-05-30 15:25:22,0.625782
2022-05-30 15:25:21,0.377359
2022-05-30 15:25:20,0.499376
2022-05-30 15:25:19,0.872818
2022-05-30 15:25:18,0.501253
2022-05-30 15:25:17,0.501253
2022-05-30 15:25:16,0.500626
2022-05-30 15:25:15,0.250941
2022-05-30 15:25:14,0.75188
2022-05-30 15:25:13,0.625782
2022-05-30 15:25:12,0.501253
2022-05-30 15:25:11,0.37594
2022-05-30 15:25:10,0.501253
2022-05-30 15:25:09,0.500626
2022-05-30 15:25:08,0.750939
2022-05-30 15:25:07,1.63112
2022-05-30 15:25:06,0.250941
2022-05-30 15:25:05,0.250941
2022-05-30 15:25:04,1.37672
2022-05-30 15:25:03,1.25471
2022-05-30 15:25:02,0.37594
2022-05-30 15:25:01,0.75
2022-05-30 15:25:00,0.625
2022-05-30 15:24:59,0.625782
2022-05-30 15:24:58,0.37594
2022-05-30 15:24:57,0.875
2022-05-30 15:24:56,0.37594
2022-05-30 15:24:55,0.626566
2022-05-30 15:24:54,0.375469
2022-05-30 15:24:53,0.501253
2022-05-30 15:24:52,0.501253
2022-05-30 15:24:51,0.37594
2022-05-30 15:24:50,0.250941
2022-05-30 15:24:49,0.749064
2022-05-30 15:24:48,0.250627
2022-05-30 15:24:47,0.750939
2022-05-30 15:24:46,0.628141
2022-05-30 15:24:45,0.37594
2022-05-30 15:24:44,0.37594
2022-05-30 15:24:43,0.749064
2022-05-30 15:24:42,0.501253
2022-05-30 15:24:41,0.250941
2022-05-30 15:24:40,0.500626
2022-05-30 15:24:39,0.5
2022-05-30 15:24:38,0.376412
2022-05-30 15:24:37,0.251256
2022-05-30 15:24:36,0.625782
2022-05-30 15:24:35,0.625
2022-05-30 15:24:34,0.501253
2022-05-30 15:24:33,0.501882
2022-05-30 15:24:32,0.749064
2022-05-30 15:24:31,0.626567
2022-05-30 15:24:30,0.875
2022-05-30 15:24:29,0.5
2022-05-30 15:24:28,0.501882
2022-05-30 15:24:27,0.250941
2022-05-30 15:24:26,0.873908
2022-05-30 15:24:25,0.750939
2022-05-30 15:24:24,0.62422
2022-05-30 15:24:23,0.502513
2022-05-30 15:24:22,0.501882
2022-05-30 15:24:21,0.500626
2022-05-30 15:24:20,0.37594
2022-05-30 15:24:19,0.37594
2022-05-30 15:24:18,0.628141
2022-05-30 15:24:17,0.37594
2022-05-30 15:24:16,0.37594
2022-05-30 15:24:15,0.625
2022-05-30 15:24:14,0.501882
2022-05-30 15:24:13,0.872818
2022-05-30 15:24:12,0.37594
2022-05-30 15:24:11,1.12641
2022-05-30 15:24:10,0.501253
2022-05-30 15:24:09,0.998752
2022-05-30 15:24:08,0.375469
2022-05-30 15:24:07,0.750939
2022-05-30 15:24:06,0.37594
2022-05-30 15:24:05,0.251889
2022-05-30 15:24:04,0.873908
2022-05-30 15:24:03,0.625
2022-05-30 15:24:02,0.250941
2022-05-30 15:24:01,0.750939
2022-05-30 15:24:00,0.37594
2022-05-30 15:23:59,0.37594
2022-05-30 15:23:58,0.625
2022-05-30 15:23:57,0.5
2022-05-30 15:23:56,0.501882
2022-05-30 15:23:55,0.37594
2022-05-30 15:23:54,0.75
2022-05-30 15:23:53,0.876095
2022-05-30 15:23:52,0.250941
2022-05-30 15:23:51,0.5
2022-05-30 15:23:50,0.876095
2022-05-30 15:23:49,0.5
2022-05-30 15:23:48,0.875
2022-05-30 15:23:47,0.501882
2022-05-30 15:23:46,0.376884
2022-05-30 15:23:45,0.500626
2022-05-30 15:23:44,0.627352
2022-05-30 15:23:43,0.870647
2022-05-30 15:23:42,0.626566
2022-05-30 15:23:41,0.501882
2022-05-30 15:23:40,0.625
2022-05-30 15:23:39,0.501882
2022-05-30 15:23:38,0.376412
2022-05-30 15:23:37,0.998752
2022-05-30 15:23:36,0.376412
2022-05-30 15:23:35,0.501882
2022-05-30 15:23:34,0.5
2022-05-30 15:23:33,0.626567
2022-05-30 15:23:32,0.62422
2022-05-30 15:23:31,0.625782
2022-05-30 15:23:30,0.376412
2022-05-30 15:23:29,0.500626
2022-05-30 15:23:28,0.376412
2022-05-30 15:23:27,0.500626
2022-05-30 15:23:26,0.749064
2022-05-30 15:23:25,0.627352
2022-05-30 15:23:24,0.5
2022-05-30 15:23:23,0.750939
2022-05-30 15:23:22,0.250627
2022-05-30 15:23:21,0.625782
2022-05-30 15:23:20,0.626566
2022-05-30 15:23:19,0.625
2022-05-30 15:23:18,0.251256
2022-05-30 15:23:17,0.375469
2022-05-30 15:23:16,0.871731
2022-05-30 15:23:15,0.251572
2022-05-30 15:23:14,0.75
2022-05-30 15:23:13,0.501882
2022-05-30 15:23:12,0.749064
2022-05-30 15:23:11,0.623441
2022-05-30 15:23:10,0.876095
2022-05-30 15:23:09,0.74813
2022-05-30 15:23:08,0.750939
2022-05-30 15:23:07,0.375469
2022-05-30 15:23:06,0.376884
2022-05-30 15:23:05,0.251256
2022-05-30 15:23:04,0.501882
2022-05-30 15:23:03,0.5
2022-05-30 15:23:02,0.75
2022-05-30 15:23:01,0.376412
2022-05-30 15:23:00,0.625782
2022-05-30 15:22:59,0.623441
2022-05-30 15:22:58,0.876095
2022-05-30 15:22:57,0.375469
2022-05-30 15:22:56,0.627353
2022-05-30 15:22:55,0.501253
2022-05-30 15:22:54,0.37594
2022-05-30 15:22:53,0.625782
2022-05-30 15:22:52,0.37594
2022-05-30 15:22:51,0.250941
2022-05-30 15:22:50,0.625
2022-05-30 15:22:49,0.873908
2022-05-30 15:22:48,0.501253
2022-05-30 15:22:47,0.251256
2022-05-30 15:22:46,0.625
2022-05-30 15:22:45,0.251256
2022-05-30 15:22:44,0.75
2022-05-30 15:22:43,0.37594
2022-05-30 15:22:42,0.625
2022-05-30 15:22:41,0.251256
2022-05-30 15:22:40,0.250941
2022-05-30 15:22:39,0.376412
2022-05-30 15:22:38,0.250941
2022-05-30 15:22:37,0.376412
2022-05-30 15:22:36,0.625782
2022-05-30 15:22:35,0.250941
2022-05-30 15:22:34,0.251256
2022-05-30 15:22:33,0.251256
2022-05-30 15:22:32,0.500626
2022-05-30 15:22:31,0.75188
2022-05-30 15:22:30,0.754717
2022-05-30 15:22:29,0.376884
2022-05-30 15:22:28,0.250627
2022-05-30 15:22:27,0.376412
2022-05-30 15:22:26,0.878294
2022-05-30 15:22:25,0.375469
2022-05-30 15:22:24,0.749064
2022-05-30 15:22:23,0.501253
2022-05-30 15:22:22,0.376884
2022-05-30 15:22:21,0.500626
2022-05-30 15:22:20,0.251256
2022-05-30 15:22:19,0.625782
2022-05-30 15:22:18,0.501253
2022-05-30 15:22:17,0.251256
2022-05-30 15:22:16,0.501882
2022-05-30 15:22:15,0.625
2022-05-30 15:22:14,0.501882
2022-05-30 15:22:13,0.125628
2022-05-30 15:22:12,0.501253
2022-05-30 15:22:11,0.75
2022-05-30 15:22:10,0.750939
2022-05-30 15:22:09,0.376884
2022-05-30 15:22:08,0.376412
2022-05-30 15:22:07,0.872818
2022-05-30 15:22:06,0.750939
2022-05-30 15:22:05,0.376412
2022-05-30 15:22:04,0.501253
2022-05-30 15:22:03,0.125628
2022-05-30 15:22:02,0.37594
2022-05-30 15:22:01,0.873908
2022-05-30 15:22:00,0.37594
2022-05-30 15:21:59,0.37594
2022-05-30 15:21:58,0.501253
2022-05-30 15:21:57,0.376884
2022-05-30 15:21:56,0.62422
2022-05-30 15:21:55,0.376412
2022-05-30 15:21:54,0.625782
2022-05-30 15:21:53,0.376884
2022-05-30 15:21:52,0.37594
2022-05-30 15:21:51,0.75
2022-05-30 15:21:50,0.75
2022-05-30 15:21:49,0.250941
2022-05-30 15:21:48,0.500626
2022-05-30 15:21:47,0.125786
2022-05-30 15:21:46,0.501253
2022-05-30 15:21:45,0.628141
2022-05-30 15:21:44,0.501882
2022-05-30 15:21:43,0.500626
2022-05-30 15:21:42,0.376412
2022-05-30 15:21:41,0.749064
2022-05-30 15:21:40,0.501253
2022-05-30 15:21:39,0.37594
2022-05-30 15:21:38,0.251256
2022-05-30 15:21:37,0.500626
2022-05-30 15:21:36,0.376412
2022-05-30 15:21:35,0.501882
2022-05-30 15:21:34,0.125786
2022-05-30 15:21:33,0.250941
2022-05-30 15:21:32,0.376412
2022-05-30 15:21:31,0.75188
2022-05-30 15:21:30,0.37594
2022-05-30 15:21:29,0.626566
2022-05-30 15:21:28,0.502512
2022-05-30 15:21:27,0.37594
2022-05-30 15:21:26,0.37594
2022-05-30 15:21:25,0.500626
2022-05-30 15:21:24,0.501253
2022-05-30 15:21:23,0.501253
2022-05-30 15:21:22,0.625782
2022-05-30 15:21:21,0.250941
2022-05-30 15:21:20,0.500626
2022-05-30 15:21:19,0.501253
2022-05-30 15:21:18,0.250941
2022-05-30 15:21:17,0.879397
2022-05-30 15:21:16,0.625782
2022-05-30 15:21:15,0.376412
2022-05-30 15:21:14,0.500626
2022-05-30 15:21:13,0.75
2022-05-30 15:21:12,0.501253
2022-05-30 15:21:11,0.250627
2022-05-30 15:21:10,0.625782
2022-05-30 15:21:09,0.376412
2022-05-30 15:21:08,0.625782
2022-05-30 15:21:07,0.251256
2022-05-30 15:21:06,0.752823
2022-05-30 15:21:05,0.625782
2022-05-30 15:21:04,0.37594
2022-05-30 15:21:03,0.625782
2022-05-30 15:21:02,0.878294
2022-05-30 15:21:01,0.37594
2022-05-30 15:21:00,0.376412
2022-05-30 15:20:59,0.501253
2022-05-30 15:20:58,0.625782
2022-05-30 15:20:57,0.250941
2022-05-30 15:20:56,0.625782
2022-05-30 15:20:55,0.628141
2022-05-30 15:20:54,0.62422
2022-05-30 15:20:53,0.750938
2022-05-30 15:20:52,0.75
2022-05-30 15:20:51,0.376412
2022-05-30 15:20:50,0.625782
2022-05-30 15:20:49,0.750939
2022-05-30 15:20:48,0.5
2022-05-30 15:20:47,0.376412
2022-05-30 15:20:46,0.5
2022-05-30 15:20:45,0.501253
2022-05-30 15:20:44,0.501882
2022-05-30 15:20:43,0.250941
2022-05-30 15:20:42,0.376412
2022-05-30 15:20:41,0.625
2022-05-30 15:20:40,0.627352
2022-05-30 15:20:39,0.626567
2022-05-30 15:20:38,0.75
2022-05-30 15:20:37,0.376412
2022-05-30 15:20:36,0.251256
2022-05-30 15:20:35,0.37594
2022-05-30 15:20:34,0.625
2022-05-30 15:20:33,0.376412
2022-05-30 15:20:32,0.501253
2022-05-30 15:20:31,0.376412
2022-05-30 15:20:30,0.872818
2022-05-30 15:20:29,0.376884
2022-05-30 15:20:28,0.625782
2022-05-30 15:20:27,0.749064
2022-05-30 15:20:26,0.501253
2022-05-30 15:20:25,0.873908
2022-05-30 15:20:24,0.250941
2022-05-30 15:20:23,0.500626
2022-05-30 15:20:22,0.75
2022-05-30 15:20:21,0.625
2022-05-30 15:20:20,0.750939
2022-05-30 15:20:19,0.625
2022-05-30 15:20:18,0.500626
2022-05-30 15:20:17,0.251256
2022-05-30 15:20:16,0.625
2022-05-30 15:20:15,0.750939
2022-05-30 15:20:14,0.501253
2022-05-30 15:20:13,0.37594
2022-05-30 15:20:12,0.501882
2022-05-30 15:20:11,0.501253
2022-05-30 15:20:10,0.750939
2022-05-30 15:20:09,0.375469
2022-05-30 15:20:08,0.37594
2022-05-30 15:20:07,0.626566
2022-05-30 15:20:06,0.250941
2022-05-30 15:20:05,0.37594
2022-05-30 15:20:04,0.749064
2022-05-30 15:20:03,0.75188
2022-05-30 15:20:02,0.377359
2022-05-30 15:20:01,1.00125
2022-05-30 15:20:00,0.750939
2022-05-30 15:19:59,0.375469
2022-05-30 15:19:58,0.502513
2022-05-30 15:19:57,0.376412
2022-05-30 15:19:56,0.875
2022-05-30 15:19:55,0.376412
2022-05-30 15:19:54,0.500626
2022-05-30 15:19:53,0.5
2022-05-30 15:19:52,0.375469
2022-05-30 15:19:51,0.500626
2022-05-30 15:19:50,1.00125
2022-05-30 15:19:49,0.501882
2022-05-30 15:19:48,1.12219
2022-05-30 15:19:47,0.749064
2022-05-30 15:19:46,0.377359
2022-05-30 15:19:45,1.75439
2022-05-30 15:19:44,0.501882
2022-05-30 15:19:43,0.5
2022-05-30 15:19:42,0.37594
2022-05-30 15:19:41,0.37594
2022-05-30 15:19:40,0.376884
2022-05-30 15:19:39,0.375469
2022-05-30 15:19:38,0.375469
2022-05-30 15:19:37,0.250941
2022-05-30 15:19:36,0.375469
2022-05-30 15:19:35,0.753769
2022-05-30 15:19:34,0.501253
2022-05-30 15:19:33,0.626566
2022-05-30 15:19:32,0.62422
2022-05-30 15:19:31,0.5
2022-05-30 15:19:30,0.627352
2022-05-30 15:19:29,0.376884
2022-05-30 15:19:28,0.625782
2022-05-30 15:19:27,0.627353
2022-05-30 15:19:26,0.5
2022-05-30 15:19:25,0.500626
2022-05-30 15:19:24,0.5
2022-05-30 15:19:23,0.5
2022-05-30 15:19:22,0.876095
2022-05-30 15:19:21,0.375469
2022-05-30 15:19:20,1
2022-05-30 15:19:19,0.75
2022-05-30 15:19:18,0.376884
2022-05-30 15:19:17,0.998752
2022-05-30 15:19:16,0.375469
2022-05-30 15:19:15,0.876095
2022-05-30 15:19:14,0.377834
2022-05-30 15:19:13,0.872818
2022-05-30 15:19:12,0.375469
2022-05-30 15:19:11,0.376884
2022-05-30 15:19:10,0.5
2022-05-30 15:19:09,0.5
2022-05-30 15:19:08,0.626566
2022-05-30 15:19:07,0.375469
2022-05-30 15:19:06,0.250313
2022-05-30 15:19:05,0.627352
2022-05-30 15:19:04,1.1236
2022-05-30 15:19:03,0.872818
2022-05-30 15:19:02,0.501253
2022-05-30 15:19:01,0.250627
2022-05-30 15:19:00,0.996264
2022-05-30 15:18:59,1.88206
2022-05-30 15:18:58,24.472
2022-05-30 15:18:57,23.8509
2022-05-30 15:18:56,23.5955
2022-05-30 15:18:55,6.70807
2022-05-30 15:18:54,0.125313
