time,usage
2022-06-23 14:35:54,0.750939
2022-06-23 14:35:53,0.997506
2022-06-23 14:35:52,0.501882
2022-06-23 14:35:51,0.750939
2022-06-23 14:35:50,0.625782
2022-06-23 14:35:49,0.626567
2022-06-23 14:35:48,1.1208
2022-06-23 14:35:47,0.873908
2022-06-23 14:35:46,0.750939
2022-06-23 14:35:45,1.1236
2022-06-23 14:35:44,0.500626
2022-06-23 14:35:43,0.750939
2022-06-23 14:35:42,0.749064
2022-06-23 14:35:41,0.75
2022-06-23 14:35:40,0.501882
2022-06-23 14:35:39,1.00251
2022-06-23 14:35:38,0.997506
2022-06-23 14:35:37,0.749064
2022-06-23 14:35:36,0.75
2022-06-23 14:35:35,0.875
2022-06-23 14:35:34,0.75
2022-06-23 14:35:33,0.501253
2022-06-23 14:35:32,0.625782
2022-06-23 14:35:31,0.876095
2022-06-23 14:35:30,0.625
2022-06-23 14:35:29,0.626567
2022-06-23 14:35:28,0.998752
2022-06-23 14:35:27,0.625782
2022-06-23 14:35:26,0.75
2022-06-23 14:35:25,0.501253
2022-06-23 14:35:24,1.12219
2022-06-23 14:35:23,0.625782
2022-06-23 14:35:22,0.875
2022-06-23 14:35:21,0.376412
2022-06-23 14:35:20,0.997506
2022-06-23 14:35:19,0.37594
2022-06-23 14:35:18,0.750939
2022-06-23 14:35:17,0.75
2022-06-23 14:35:16,1.1236
2022-06-23 14:35:15,0.501253
2022-06-23 14:35:14,0.875
2022-06-23 14:35:13,0.75
2022-06-23 14:35:12,0.75
2022-06-23 14:35:11,0.997506
2022-06-23 14:35:10,0.75
2022-06-23 14:35:09,0.376412
2022-06-23 14:35:08,0.749064
2022-06-23 14:35:07,1.1236
2022-06-23 14:35:06,0.75
2022-06-23 14:35:05,0.750939
2022-06-23 14:35:04,0.876095
2022-06-23 14:35:03,0.626567
2022-06-23 14:35:02,0.625782
2022-06-23 14:35:01,0.501253
2022-06-23 14:35:00,0.501253
2022-06-23 14:34:59,0.875
2022-06-23 14:34:58,0.749063
2022-06-23 14:34:57,0.627353
2022-06-23 14:34:56,0.749064
2022-06-23 14:34:55,0.376412
2022-06-23 14:34:54,0.75
2022-06-23 14:34:53,0.876095
2022-06-23 14:34:52,1.12219
2022-06-23 14:34:51,0.875
2022-06-23 14:34:50,0.75
2022-06-23 14:34:49,0.873908
2022-06-23 14:34:48,0.875
2022-06-23 14:34:47,0.501253
2022-06-23 14:34:46,0.625782
2022-06-23 14:34:45,0.625782
2022-06-23 14:34:44,0.873908
2022-06-23 14:34:43,0.625782
2022-06-23 14:34:42,1.12641
2022-06-23 14:34:41,0.500626
2022-06-23 14:34:40,1
2022-06-23 14:34:39,0.625782
2022-06-23 14:34:38,0.873908
2022-06-23 14:34:37,0.501253
2022-06-23 14:34:36,0.501253
2022-06-23 14:34:35,0.997506
2022-06-23 14:34:34,0.625782
2022-06-23 14:34:33,0.501253
2022-06-23 14:34:32,1.1208
2022-06-23 14:34:31,0.625782
2022-06-23 14:34:30,0.501253
2022-06-23 14:34:29,0.501253
2022-06-23 14:34:28,0.627353
2022-06-23 14:34:27,0.873908
2022-06-23 14:34:26,0.501253
2022-06-23 14:34:25,0.75188
2022-06-23 14:34:24,0.625
2022-06-23 14:34:23,0.998752
2022-06-23 14:34:22,0.37594
2022-06-23 14:34:21,0.998752
2022-06-23 14:34:20,0.749064
2022-06-23 14:34:19,0.625782
2022-06-23 14:34:18,0.501253
2022-06-23 14:34:17,0.877193
2022-06-23 14:34:16,0.873908
2022-06-23 14:34:15,0.75188
2022-06-23 14:34:14,0.75
2022-06-23 14:34:13,0.997506
2022-06-23 14:34:12,0.501253
2022-06-23 14:34:11,0.625782
2022-06-23 14:34:10,1
2022-06-23 14:34:09,0.625782
2022-06-23 14:34:08,0.75
2022-06-23 14:34:07,0.75
2022-06-23 14:34:06,0.625782
2022-06-23 14:34:05,1
2022-06-23 14:34:04,0.750939
2022-06-23 14:34:03,0.62422
2022-06-23 14:34:02,0.625782
2022-06-23 14:34:01,0.500626
2022-06-23 14:34:00,0.877193
2022-06-23 14:33:59,0.872818
2022-06-23 14:33:58,0.625782
2022-06-23 14:33:57,0.873908
2022-06-23 14:33:56,0.75188
2022-06-23 14:33:55,0.75
2022-06-23 14:33:54,0.873908
2022-06-23 14:33:53,1.125
2022-06-23 14:33:52,0.625782
2022-06-23 14:33:51,0.625782
2022-06-23 14:33:50,0.75
2022-06-23 14:33:49,0.997506
2022-06-23 14:33:48,0.75
2022-06-23 14:33:47,0.501253
2022-06-23 14:33:46,0.501253
2022-06-23 14:33:45,0.876095
2022-06-23 14:33:44,0.625782
2022-06-23 14:33:43,0.626567
2022-06-23 14:33:42,0.75
2022-06-23 14:33:41,0.627352
2022-06-23 14:33:40,0.749064
2022-06-23 14:33:39,0.750939
2022-06-23 14:33:38,0.501253
2022-06-23 14:33:37,1
2022-06-23 14:33:36,0.75
2022-06-23 14:33:35,0.625
2022-06-23 14:33:34,0.626566
2022-06-23 14:33:33,0.749064
2022-06-23 14:33:32,0.376412
2022-06-23 14:33:31,0.625782
2022-06-23 14:33:30,1.12923
2022-06-23 14:33:29,0.749064
2022-06-23 14:33:28,0.998751
2022-06-23 14:33:27,0.625782
2022-06-23 14:33:26,0.376412
2022-06-23 14:33:25,0.873908
2022-06-23 14:33:24,0.250627
2022-06-23 14:33:23,0.75
2022-06-23 14:33:22,0.873908
2022-06-23 14:33:21,0.501253
2022-06-23 14:33:20,0.875
2022-06-23 14:33:19,0.873907
2022-06-23 14:33:18,0.626567
2022-06-23 14:33:17,1
2022-06-23 14:33:16,0.625782
2022-06-23 14:33:15,0.501253
2022-06-23 14:33:14,0.749064
2022-06-23 14:33:13,0.625782
2022-06-23 14:33:12,0.997506
2022-06-23 14:33:11,0.501882
2022-06-23 14:33:10,0.872818
2022-06-23 14:33:09,0.75
2022-06-23 14:33:08,0.625782
2022-06-23 14:33:07,0.875
2022-06-23 14:33:06,0.626567
2022-06-23 14:33:05,0.626567
2022-06-23 14:33:04,0.75
2022-06-23 14:33:03,0.626567
2022-06-23 14:33:02,0.996264
2022-06-23 14:33:01,0.875
2022-06-23 14:33:00,0.625782
2022-06-23 14:32:59,0.997506
2022-06-23 14:32:58,0.625782
2022-06-23 14:32:57,1.1208
2022-06-23 14:32:56,0.752823
2022-06-23 14:32:55,0.75
2022-06-23 14:32:54,1
2022-06-23 14:32:53,0.873908
2022-06-23 14:32:52,0.876095
2022-06-23 14:32:51,0.625782
2022-06-23 14:32:50,1.25313
2022-06-23 14:32:49,0.501253
2022-06-23 14:32:48,0.873908
2022-06-23 14:32:47,0.75
2022-06-23 14:32:46,0.750939
2022-06-23 14:32:45,0.875
2022-06-23 14:32:44,0.625782
2022-06-23 14:32:43,0.625
2022-06-23 14:32:42,0.501253
2022-06-23 14:32:41,0.875
2022-06-23 14:32:40,0.501253
2022-06-23 14:32:39,0.873908
2022-06-23 14:32:38,0.876095
2022-06-23 14:32:37,0.872818
2022-06-23 14:32:36,0.626566
2022-06-23 14:32:35,0.750939
2022-06-23 14:32:34,1
2022-06-23 14:32:33,1.00503
2022-06-23 14:32:32,0.625782
2022-06-23 14:32:31,0.75
2022-06-23 14:32:30,1
2022-06-23 14:32:29,1.1236
2022-06-23 14:32:28,0.996264
2022-06-23 14:32:27,0.750939
2022-06-23 14:32:26,0.626566
2022-06-23 14:32:25,0.750939
2022-06-23 14:32:24,0.376412
2022-06-23 14:32:23,0.750939
2022-06-23 14:32:22,0.875
2022-06-23 14:32:21,0.625782
2022-06-23 14:32:20,0.376412
2022-06-23 14:32:19,0.501253
2022-06-23 14:32:18,0.998751
2022-06-23 14:32:17,0.625782
2022-06-23 14:32:16,1.00376
2022-06-23 14:32:15,0.501253
2022-06-23 14:32:14,0.75
2022-06-23 14:32:13,0.500626
2022-06-23 14:32:12,0.75
2022-06-23 14:32:11,0.625
2022-06-23 14:32:10,0.875
2022-06-23 14:32:09,0.500626
2022-06-23 14:32:08,0.75
2022-06-23 14:32:07,0.75188
2022-06-23 14:32:06,0.375469
2022-06-23 14:32:05,0.626566
2022-06-23 14:32:04,0.625782
2022-06-23 14:32:03,0.749064
2022-06-23 14:32:02,0.875
2022-06-23 14:32:01,0.501253
2022-06-23 14:32:00,0.997506
2022-06-23 14:31:59,1.12641
2022-06-23 14:31:58,0.875
2022-06-23 14:31:57,0.75
2022-06-23 14:31:56,0.626566
2022-06-23 14:31:55,0.873908
2022-06-23 14:31:54,1.37328
2022-06-23 14:31:53,1
2022-06-23 14:31:52,0.625782
2022-06-23 14:31:51,0.75
2022-06-23 14:31:50,0.750939
2022-06-23 14:31:49,0.625
2022-06-23 14:31:48,0.625782
2022-06-23 14:31:47,0.875
2022-06-23 14:31:46,0.875
2022-06-23 14:31:45,0.625782
2022-06-23 14:31:44,0.75
2022-06-23 14:31:43,1.12219
2022-06-23 14:31:42,0.625782
2022-06-23 14:31:41,0.625782
2022-06-23 14:31:40,0.501253
2022-06-23 14:31:39,0.873908
2022-06-23 14:31:38,1.24688
2022-06-23 14:31:37,0.625782
2022-06-23 14:31:36,1.62095
2022-06-23 14:31:35,0.626566
2022-06-23 14:31:34,0.75188
2022-06-23 14:31:33,1.75219
2022-06-23 14:31:32,0.998751
2022-06-23 14:31:31,0.750939
2022-06-23 14:31:30,0.625782
2022-06-23 14:31:29,1.00125
2022-06-23 14:31:28,0.626567
2022-06-23 14:31:27,0.749064
2022-06-23 14:31:26,0.750939
2022-06-23 14:31:25,0.998752
2022-06-23 14:31:24,1.12219
2022-06-23 14:31:23,0.626566
2022-06-23 14:31:22,0.873908
2022-06-23 14:31:21,0.625782
2022-06-23 14:31:20,1.1236
2022-06-23 14:31:19,0.75
2022-06-23 14:31:18,0.625782
2022-06-23 14:31:17,0.75
2022-06-23 14:31:16,0.501253
2022-06-23 14:31:15,0.75
2022-06-23 14:31:14,0.37594
2022-06-23 14:31:13,0.873907
2022-06-23 14:31:12,0.625782
2022-06-23 14:31:11,0.880503
2022-06-23 14:31:10,0.75
2022-06-23 14:31:09,1
2022-06-23 14:31:08,0.75
2022-06-23 14:31:07,0.500626
2022-06-23 14:31:06,0.625782
2022-06-23 14:31:05,0.873908
2022-06-23 14:31:04,0.875
2022-06-23 14:31:03,0.75
2022-06-23 14:31:02,0.750939
2022-06-23 14:31:01,0.625782
2022-06-23 14:31:00,0.626566
2022-06-23 14:30:59,0.873908
2022-06-23 14:30:58,0.625782
2022-06-23 14:30:57,0.875
2022-06-23 14:30:56,0.875
2022-06-23 14:30:55,0.376412
2022-06-23 14:30:54,0.873908
2022-06-23 14:30:53,0.626567
2022-06-23 14:30:52,0.500626
2022-06-23 14:30:51,0.750939
2022-06-23 14:30:50,0.75
2022-06-23 14:30:49,0.749064
2022-06-23 14:30:48,0.375469
2022-06-23 14:30:47,0.625782
2022-06-23 14:30:46,0.749064
2022-06-23 14:30:45,0.501253
2022-06-23 14:30:44,1.12219
2022-06-23 14:30:43,0.501253
2022-06-23 14:30:42,0.625
2022-06-23 14:30:41,1.00125
2022-06-23 14:30:40,0.997506
2022-06-23 14:30:39,0.875
2022-06-23 14:30:38,0.625782
2022-06-23 14:30:37,0.75188
2022-06-23 14:30:36,0.872818
2022-06-23 14:30:35,0.376412
2022-06-23 14:30:34,0.625782
2022-06-23 14:30:33,0.626567
2022-06-23 14:30:32,0.75
2022-06-23 14:30:31,0.75
2022-06-23 14:30:30,0.876095
2022-06-23 14:30:29,0.625782
2022-06-23 14:30:28,0.75
2022-06-23 14:30:27,0.625782
2022-06-23 14:30:26,0.75
2022-06-23 14:30:25,0.625782
2022-06-23 14:30:24,0.625782
2022-06-23 14:30:23,0.75
2022-06-23 14:30:22,1.1236
2022-06-23 14:30:21,0.998752
2022-06-23 14:30:20,0.873908
2022-06-23 14:30:19,0.625782
2022-06-23 14:30:18,0.877193
2022-06-23 14:30:17,0.997506
2022-06-23 14:30:16,0.752823
2022-06-23 14:30:15,0.625782
2022-06-23 14:30:14,0.750939
2022-06-23 14:30:13,0.873908
2022-06-23 14:30:12,0.500626
2022-06-23 14:30:11,0.376412
2022-06-23 14:30:10,1.1236
2022-06-23 14:30:09,0.500626
2022-06-23 14:30:08,0.625782
2022-06-23 14:30:07,0.501253
2022-06-23 14:30:06,0.997506
2022-06-23 14:30:05,0.876095
2022-06-23 14:30:04,0.75
2022-06-23 14:30:03,0.875
2022-06-23 14:30:02,0.75
2022-06-23 14:30:01,0.876095
2022-06-23 14:30:00,0.626566
2022-06-23 14:29:59,0.750939
2022-06-23 14:29:58,0.997506
2022-06-23 14:29:57,0.880503
2022-06-23 14:29:56,2.62172
2022-06-23 14:29:55,0.625782
2022-06-23 14:29:54,0.625782
2022-06-23 14:29:53,0.997506
2022-06-23 14:29:52,0.75
2022-06-23 14:29:51,0.501253
2022-06-23 14:29:50,0.37594
2022-06-23 14:29:49,0.873908
2022-06-23 14:29:48,0.75
2022-06-23 14:29:47,0.625782
2022-06-23 14:29:46,1.1236
2022-06-23 14:29:45,0.625
2022-06-23 14:29:44,0.501253
2022-06-23 14:29:43,0.625
2022-06-23 14:29:42,0.501253
2022-06-23 14:29:41,0.625782
2022-06-23 14:29:40,0.75
2022-06-23 14:29:39,0.872818
2022-06-23 14:29:38,0.876095
2022-06-23 14:29:37,0.997506
2022-06-23 14:29:36,0.75
2022-06-23 14:29:35,0.625782
2022-06-23 14:29:34,0.876095
2022-06-23 14:29:33,0.625782
2022-06-23 14:29:32,0.749064
2022-06-23 14:29:31,0.501253
2022-06-23 14:29:30,0.75
2022-06-23 14:29:29,0.625
2022-06-23 14:29:28,0.501253
2022-06-23 14:29:27,0.873908
2022-06-23 14:29:26,0.75
2022-06-23 14:29:25,0.750939
2022-06-23 14:29:24,0.75
2022-06-23 14:29:23,0.501253
2022-06-23 14:29:22,1
2022-06-23 14:29:21,1.12219
2022-06-23 14:29:20,0.625782
2022-06-23 14:29:19,0.872818
2022-06-23 14:29:18,0.75
2022-06-23 14:29:17,0.625782
2022-06-23 14:29:16,0.75
2022-06-23 14:29:15,0.501253
2022-06-23 14:29:14,0.750939
2022-06-23 14:29:13,0.749064
2022-06-23 14:29:12,0.75
2022-06-23 14:29:11,0.625782
2022-06-23 14:29:10,1.62297
2022-06-23 14:29:09,0.501882
2022-06-23 14:29:08,0.997506
2022-06-23 14:29:07,0.750939
2022-06-23 14:29:06,0.75
2022-06-23 14:29:05,0.75
2022-06-23 14:29:04,0.873908
2022-06-23 14:29:03,0.75
2022-06-23 14:29:02,0.875
2022-06-23 14:29:01,0.500626
2022-06-23 14:29:00,0.750939
2022-06-23 14:28:59,0.75188
2022-06-23 14:28:58,0.75
2022-06-23 14:28:57,0.251256
2022-06-23 14:28:56,1.00251
2022-06-23 14:28:55,0.625
2022-06-23 14:28:54,0.500626
2022-06-23 14:28:53,0.626566
2022-06-23 14:28:52,0.625782
2022-06-23 14:28:51,1.125
2022-06-23 14:28:50,0.873908
2022-06-23 14:28:49,0.625
2022-06-23 14:28:48,0.625782
2022-06-23 14:28:47,0.501253
2022-06-23 14:28:46,0.750939
2022-06-23 14:28:45,0.750939
2022-06-23 14:28:44,0.752823
2022-06-23 14:28:43,0.996264
2022-06-23 14:28:42,0.501882
2022-06-23 14:28:41,0.75
2022-06-23 14:28:40,0.873908
2022-06-23 14:28:39,0.626566
2022-06-23 14:28:38,0.749064
2022-06-23 14:28:37,0.75
2022-06-23 14:28:36,0.626567
2022-06-23 14:28:35,0.75
2022-06-23 14:28:34,0.626566
2022-06-23 14:28:33,0.75
2022-06-23 14:28:32,1
2022-06-23 14:28:31,0.501253
2022-06-23 14:28:30,0.625782
2022-06-23 14:28:29,0.872818
2022-06-23 14:28:28,0.625782
2022-06-23 14:28:27,0.625782
2022-06-23 14:28:26,1.1208
2022-06-23 14:28:25,0.501253
2022-06-23 14:28:24,0.750939
2022-06-23 14:28:23,0.625
2022-06-23 14:28:22,1.1236
2022-06-23 14:28:21,0.501882
2022-06-23 14:28:20,0.75
2022-06-23 14:28:19,0.625782
2022-06-23 14:28:18,0.75
2022-06-23 14:28:17,0.998752
2022-06-23 14:28:16,0.75
2022-06-23 14:28:15,0.75
2022-06-23 14:28:14,0.625782
2022-06-23 14:28:13,0.873908
2022-06-23 14:28:12,0.75
2022-06-23 14:28:11,0.750939
2022-06-23 14:28:10,1.24688
2022-06-23 14:28:09,0.997506
2022-06-23 14:28:08,0.873908
2022-06-23 14:28:07,0.625782
2022-06-23 14:28:06,0.75
2022-06-23 14:28:05,0.750939
2022-06-23 14:28:04,0.625782
2022-06-23 14:28:03,1.38018
2022-06-23 14:28:02,0.873908
2022-06-23 14:28:01,0.626567
2022-06-23 14:28:00,0.997506
2022-06-23 14:27:59,0.75188
2022-06-23 14:27:58,0.873907
2022-06-23 14:27:57,0.501253
2022-06-23 14:27:56,0.75
2022-06-23 14:27:55,0.625782
2022-06-23 14:27:54,0.75
2022-06-23 14:27:53,0.749064
2022-06-23 14:27:52,0.626567
2022-06-23 14:27:51,0.625
2022-06-23 14:27:50,0.501253
2022-06-23 14:27:49,0.75
2022-06-23 14:27:48,0.75188
2022-06-23 14:27:47,0.750939
2022-06-23 14:27:46,0.876095
2022-06-23 14:27:45,0.625782
2022-06-23 14:27:44,0.75
2022-06-23 14:27:43,0.750939
2022-06-23 14:27:42,0.75
2022-06-23 14:27:41,0.501253
2022-06-23 14:27:40,0.75
2022-06-23 14:27:39,0.875
2022-06-23 14:27:38,0.749064
2022-06-23 14:27:37,0.625782
2022-06-23 14:27:36,0.875
2022-06-23 14:27:35,0.752823
2022-06-23 14:27:34,0.872818
2022-06-23 14:27:33,0.625782
2022-06-23 14:27:32,0.873908
2022-06-23 14:27:31,0.875
2022-06-23 14:27:30,0.376412
2022-06-23 14:27:29,1.12219
2022-06-23 14:27:28,0.75
2022-06-23 14:27:27,0.625782
2022-06-23 14:27:26,0.750939
2022-06-23 14:27:25,0.75
2022-06-23 14:27:24,1.00125
2022-06-23 14:27:23,0.627352
2022-06-23 14:27:22,0.873908
2022-06-23 14:27:21,0.501253
2022-06-23 14:27:20,0.749064
2022-06-23 14:27:19,0.873908
2022-06-23 14:27:18,0.875
2022-06-23 14:27:17,0.75
2022-06-23 14:27:16,0.75
2022-06-23 14:27:15,0.501253
2022-06-23 14:27:14,0.997506
2022-06-23 14:27:13,0.62422
2022-06-23 14:27:12,1.24688
2022-06-23 14:27:11,1.24533
2022-06-23 14:27:10,0.626566
2022-06-23 14:27:09,0.872818
2022-06-23 14:27:08,0.501253
2022-06-23 14:27:07,0.626566
2022-06-23 14:27:06,1.125
2022-06-23 14:27:05,0.500626
2022-06-23 14:27:04,0.376412
2022-06-23 14:27:03,0.501253
2022-06-23 14:27:02,0.873908
2022-06-23 14:27:01,0.750939
2022-06-23 14:27:00,0.501882
2022-06-23 14:26:59,1
2022-06-23 14:26:58,0.501882
2022-06-23 14:26:57,0.875
2022-06-23 14:26:56,0.75
2022-06-23 14:26:55,0.873908
2022-06-23 14:26:54,0.501253
2022-06-23 14:26:53,0.750939
2022-06-23 14:26:52,0.500626
2022-06-23 14:26:51,0.376412
2022-06-23 14:26:50,0.625782
2022-06-23 14:26:49,0.997506
2022-06-23 14:26:48,0.876095
2022-06-23 14:26:47,0.75
2022-06-23 14:26:46,0.750939
2022-06-23 14:26:45,0.877193
2022-06-23 14:26:44,0.749064
2022-06-23 14:26:43,0.500626
2022-06-23 14:26:42,0.873908
2022-06-23 14:26:41,0.501253
2022-06-23 14:26:40,0.625
2022-06-23 14:26:39,0.501253
2022-06-23 14:26:38,1
2022-06-23 14:26:37,0.625
2022-06-23 14:26:36,0.625782
2022-06-23 14:26:35,0.627353
2022-06-23 14:26:34,0.75
2022-06-23 14:26:33,0.873908
2022-06-23 14:26:32,0.626566
2022-06-23 14:26:31,0.501882
2022-06-23 14:26:30,1.1208
2022-06-23 14:26:29,0.75
2022-06-23 14:26:28,0.750939
2022-06-23 14:26:27,0.75
2022-06-23 14:26:26,1.12641
2022-06-23 14:26:25,0.625782
2022-06-23 14:26:24,0.875
2022-06-23 14:26:23,1.12219
2022-06-23 14:26:22,0.501253
2022-06-23 14:26:21,0.626566
2022-06-23 14:26:20,0.75
2022-06-23 14:26:19,0.625782
2022-06-23 14:26:18,0.873908
2022-06-23 14:26:17,0.625
2022-06-23 14:26:16,0.75
2022-06-23 14:26:15,0.750939
2022-06-23 14:26:14,0.625782
2022-06-23 14:26:13,0.873908
2022-06-23 14:26:12,1.37328
2022-06-23 14:26:11,0.625782
2022-06-23 14:26:10,0.626566
2022-06-23 14:26:09,0.998752
2022-06-23 14:26:08,0.625
2022-06-23 14:26:07,0.500626
2022-06-23 14:26:06,0.501253
2022-06-23 14:26:05,1.1208
2022-06-23 14:26:04,0.501253
2022-06-23 14:26:03,0.625782
2022-06-23 14:26:02,0.749064
2022-06-23 14:26:01,0.625782
2022-06-23 14:26:00,0.75188
2022-06-23 14:25:59,0.501253
2022-06-23 14:25:58,0.749063
2022-06-23 14:25:57,1.24378
2022-06-23 14:25:56,0.625782
2022-06-23 14:25:55,0.75
2022-06-23 14:25:54,1.00125
2022-06-23 14:25:53,0.75
2022-06-23 14:25:52,0.625782
2022-06-23 14:25:51,1.125
2022-06-23 14:25:50,1
2022-06-23 14:25:49,0.75
2022-06-23 14:25:48,0.878294
2022-06-23 14:25:47,1.24533
2022-06-23 14:25:46,1.36986
2022-06-23 14:25:45,0.75
2022-06-23 14:25:44,0.752823
2022-06-23 14:25:43,0.873908
2022-06-23 14:25:42,0.750938
2022-06-23 14:25:41,0.75
2022-06-23 14:25:40,0.625782
2022-06-23 14:25:39,0.750939
2022-06-23 14:25:38,0.625782
2022-06-23 14:25:37,0.872818
2022-06-23 14:25:36,0.75188
2022-06-23 14:25:35,0.875
2022-06-23 14:25:34,0.5
2022-06-23 14:25:33,0.750939
2022-06-23 14:25:32,0.75
2022-06-23 14:25:31,0.501882
2022-06-23 14:25:30,0.75188
2022-06-23 14:25:29,0.873908
2022-06-23 14:25:28,0.625782
2022-06-23 14:25:27,2.75
2022-06-23 14:25:26,1.12641
2022-06-23 14:25:25,0.625782
2022-06-23 14:25:24,0.750939
2022-06-23 14:25:23,0.998751
2022-06-23 14:25:22,0.875
2022-06-23 14:25:21,0.376412
2022-06-23 14:25:20,0.625782
2022-06-23 14:25:19,0.75
2022-06-23 14:25:18,0.750939
2022-06-23 14:25:17,0.75
2022-06-23 14:25:16,0.997506
2022-06-23 14:25:15,1.00376
2022-06-23 14:25:14,0.997506
2022-06-23 14:25:13,0.997506
2022-06-23 14:25:12,2.375
2022-06-23 14:25:11,0.873908
2022-06-23 14:25:10,0.873908
2022-06-23 14:25:09,0.376412
2022-06-23 14:25:08,0.75
2022-06-23 14:25:07,0.873908
2022-06-23 14:25:06,0.501253
2022-06-23 14:25:05,0.75
2022-06-23 14:25:04,0.873908
2022-06-23 14:25:03,0.501253
2022-06-23 14:25:02,1.1208
2022-06-23 14:25:01,0.500626
2022-06-23 14:25:00,0.998752
2022-06-23 14:24:59,0.877193
2022-06-23 14:24:58,0.37594
2022-06-23 14:24:57,0.625782
2022-06-23 14:24:56,0.873908
2022-06-23 14:24:55,2
2022-06-23 14:24:54,0.75
2022-06-23 14:24:53,0.873908
2022-06-23 14:24:52,0.75
2022-06-23 14:24:51,0.625782
2022-06-23 14:24:50,0.75
2022-06-23 14:24:49,0.997506
2022-06-23 14:24:48,0.75188
2022-06-23 14:24:47,0.749064
2022-06-23 14:24:46,0.625782
2022-06-23 14:24:45,0.625782
2022-06-23 14:24:44,0.625782
2022-06-23 14:24:43,0.873908
2022-06-23 14:24:42,0.749064
2022-06-23 14:24:41,0.875
2022-06-23 14:24:40,1.37672
2022-06-23 14:24:39,0.626567
2022-06-23 14:24:38,1
2022-06-23 14:24:37,0.75188
2022-06-23 14:24:36,1
2022-06-23 14:24:35,0.625782
2022-06-23 14:24:34,0.875
2022-06-23 14:24:33,0.75
2022-06-23 14:24:32,0.75
2022-06-23 14:24:31,0.875
2022-06-23 14:24:30,0.250627
2022-06-23 14:24:29,0.750939
2022-06-23 14:24:28,0.75
2022-06-23 14:24:27,0.625782
2022-06-23 14:24:26,0.625782
2022-06-23 14:24:25,0.501253
2022-06-23 14:24:24,0.998751
2022-06-23 14:24:23,0.625782
2022-06-23 14:24:22,0.75
2022-06-23 14:24:21,0.625782
2022-06-23 14:24:20,0.997506
2022-06-23 14:24:19,0.625782
2022-06-23 14:24:18,0.625782
2022-06-23 14:24:17,0.625782
2022-06-23 14:24:16,0.998751
2022-06-23 14:24:15,0.625782
2022-06-23 14:24:14,0.625782
2022-06-23 14:24:13,1.24844
2022-06-23 14:24:12,0.873908
2022-06-23 14:24:11,0.625782
2022-06-23 14:24:10,0.625782
2022-06-23 14:24:09,0.75
2022-06-23 14:24:08,0.501253
2022-06-23 14:24:07,0.625782
2022-06-23 14:24:06,0.876095
2022-06-23 14:24:05,0.873908
2022-06-23 14:24:04,0.998752
2022-06-23 14:24:03,0.503145
2022-06-23 14:24:02,0.876095
2022-06-23 14:24:01,0.626566
2022-06-23 14:24:00,0.501253
2022-06-23 14:23:59,0.875
2022-06-23 14:23:58,0.501882
2022-06-23 14:23:57,0.501253
2022-06-23 14:23:56,0.873908
2022-06-23 14:23:55,0.75
2022-06-23 14:23:54,0.500626
2022-06-23 14:23:53,0.501253
2022-06-23 14:23:52,0.75
2022-06-23 14:23:51,0.750939
2022-06-23 14:23:50,0.625
2022-06-23 14:23:49,1.37328
2022-06-23 14:23:48,0.873908
2022-06-23 14:23:47,0.626566
2022-06-23 14:23:46,2.0025
2022-06-23 14:23:45,0.75
2022-06-23 14:23:44,0.625782
2022-06-23 14:23:43,0.998752
2022-06-23 14:23:42,0.75
2022-06-23 14:23:41,0.750939
2022-06-23 14:23:40,0.625782
2022-06-23 14:23:39,1.12219
2022-06-23 14:23:38,0.501253
2022-06-23 14:23:37,1
2022-06-23 14:23:36,1.1236
2022-06-23 14:23:35,0.501253
2022-06-23 14:23:34,0.75
2022-06-23 14:23:33,0.749064
2022-06-23 14:23:32,0.997506
2022-06-23 14:23:31,0.501253
2022-06-23 14:23:30,0.375469
2022-06-23 14:23:29,0.501253
2022-06-23 14:23:28,0.750939
2022-06-23 14:23:27,0.625
2022-06-23 14:23:26,0.625782
2022-06-23 14:23:25,0.750939
2022-06-23 14:23:24,0.627352
2022-06-23 14:23:23,0.875
2022-06-23 14:23:22,0.873908
2022-06-23 14:23:21,0.997506
2022-06-23 14:23:20,1.25156
2022-06-23 14:23:19,0.75
2022-06-23 14:23:18,0.873908
2022-06-23 14:23:17,0.501253
2022-06-23 14:23:16,0.501882
2022-06-23 14:23:15,0.75
2022-06-23 14:23:14,0.875
2022-06-23 14:23:13,1.37157
2022-06-23 14:23:12,0.501253
2022-06-23 14:23:11,0.998752
2022-06-23 14:23:10,0.625782
2022-06-23 14:23:09,1
2022-06-23 14:23:08,0.625782
2022-06-23 14:23:07,0.625782
2022-06-23 14:23:06,0.625782
2022-06-23 14:23:05,1.1236
2022-06-23 14:23:04,0.873908
2022-06-23 14:23:03,0.626566
2022-06-23 14:23:02,0.998752
2022-06-23 14:23:01,1
2022-06-23 14:23:00,0.873908
2022-06-23 14:22:59,0.877193
2022-06-23 14:22:58,0.500626
2022-06-23 14:22:57,0.75
2022-06-23 14:22:56,0.376412
2022-06-23 14:22:55,0.625782
2022-06-23 14:22:54,0.625782
2022-06-23 14:22:53,0.873908
2022-06-23 14:22:52,0.500626
2022-06-23 14:22:51,0.625782
2022-06-23 14:22:50,1.87266
2022-06-23 14:22:49,1
2022-06-23 14:22:48,0.996264
2022-06-23 14:22:47,0.625782
2022-06-23 14:22:46,0.750939
2022-06-23 14:22:45,0.625782
