time,received,sent
2022-06-13 21:53:28,0,0
2022-06-13 21:53:27,0,0
2022-06-13 21:53:26,0,0
2022-06-13 21:53:25,0,0
2022-06-13 21:53:24,0,0
2022-06-13 21:53:23,0,0
2022-06-13 21:53:22,0,0
2022-06-13 21:53:21,0,0
2022-06-13 21:53:20,0.3074978,-2.567607
2022-06-13 21:53:19,0.3325022,-2.776393
2022-06-13 21:53:18,0,0
2022-06-13 21:53:17,0,0
2022-06-13 21:53:16,0,0
2022-06-13 21:53:15,0,0
2022-06-13 21:53:14,0,0
2022-06-13 21:53:13,0,0
2022-06-13 21:53:12,0,0
2022-06-13 21:53:11,0,0
2022-06-13 21:53:10,0,0
2022-06-13 21:53:09,0,0
2022-06-13 21:53:08,0,0
2022-06-13 21:53:07,0,0
2022-06-13 21:53:06,0,0
2022-06-13 21:53:05,0,0
2022-06-13 21:53:04,0,0
2022-06-13 21:53:03,0,0
2022-06-13 21:53:02,0,0
2022-06-13 21:53:01,0,0
2022-06-13 21:53:00,0,0
2022-06-13 21:52:59,0,0
2022-06-13 21:52:58,0,0
2022-06-13 21:52:57,0,0
2022-06-13 21:52:56,0,0
2022-06-13 21:52:55,0,0
2022-06-13 21:52:54,0,0
2022-06-13 21:52:53,0,0
2022-06-13 21:52:52,0,0
2022-06-13 21:52:51,0,0
2022-06-13 21:52:50,0,0
2022-06-13 21:52:49,0,0
2022-06-13 21:52:48,0,0
2022-06-13 21:52:47,0,0
2022-06-13 21:52:46,0,0
2022-06-13 21:52:45,0,0
2022-06-13 21:52:44,0.2997911,-0.5150257
2022-06-13 21:52:43,0.3242089,-0.5569743
2022-06-13 21:52:42,0,0
2022-06-13 21:52:41,0,0
2022-06-13 21:52:40,0,0
2022-06-13 21:52:39,0,0
2022-06-13 21:52:38,0,0
2022-06-13 21:52:37,0,0
2022-06-13 21:52:36,0,0
2022-06-13 21:52:35,0,0
2022-06-13 21:52:34,0,0
2022-06-13 21:52:33,0,0
2022-06-13 21:52:32,0,0
2022-06-13 21:52:31,0,0
2022-06-13 21:52:30,0,0
2022-06-13 21:52:29,0,0
2022-06-13 21:52:28,0,0
2022-06-13 21:52:27,0,0
2022-06-13 21:52:26,0,0
2022-06-13 21:52:25,0,0
2022-06-13 21:52:24,0,0
2022-06-13 21:52:23,0,0
2022-06-13 21:52:22,0,0
2022-06-13 21:52:21,0,0
2022-06-13 21:52:20,0,0
2022-06-13 21:52:19,0,0
2022-06-13 21:52:18,0,0
2022-06-13 21:52:17,0,0
2022-06-13 21:52:16,0,0
2022-06-13 21:52:15,0,0
2022-06-13 21:52:14,0,0
2022-06-13 21:52:13,0,0
2022-06-13 21:52:12,0,0
2022-06-13 21:52:11,0,0
2022-06-13 21:52:10,0,0
2022-06-13 21:52:09,1.1971808,-1.2585747
2022-06-13 21:52:08,1.2988192,-1.3654253
2022-06-13 21:52:07,0,0
2022-06-13 21:52:06,0,0
2022-06-13 21:52:05,0,0
2022-06-13 21:52:04,0,0
2022-06-13 21:52:03,0,0
2022-06-13 21:52:02,0,0
2022-06-13 21:52:01,0,0
2022-06-13 21:52:00,0.2993553,-0.514277
2022-06-13 21:51:59,0.3246447,-0.557723
2022-06-13 21:51:58,0,0
2022-06-13 21:51:57,0,0
2022-06-13 21:51:56,1.1992985,-1.2531132
2022-06-13 21:51:55,1.2967015,-1.3548868
2022-06-13 21:51:54,0,0
2022-06-13 21:51:53,0,0
2022-06-13 21:51:52,0,0
2022-06-13 21:51:51,0,0
2022-06-13 21:51:50,0,0
2022-06-13 21:51:49,0,0
2022-06-13 21:51:48,0,0
2022-06-13 21:51:47,0,0
2022-06-13 21:51:46,0,0
2022-06-13 21:51:45,0,0
2022-06-13 21:51:44,0,0
2022-06-13 21:51:43,0,0
2022-06-13 21:51:42,0,0
2022-06-13 21:51:41,0,0
2022-06-13 21:51:40,0,0
2022-06-13 21:51:39,0,0
2022-06-13 21:51:38,0,0
2022-06-13 21:51:37,0,0
2022-06-13 21:51:36,0,0
2022-06-13 21:51:35,0,0
2022-06-13 21:51:34,0,0
2022-06-13 21:51:33,0,0
2022-06-13 21:51:32,0,0
2022-06-13 21:51:31,0,0
2022-06-13 21:51:30,0,0
2022-06-13 21:51:29,0,0
2022-06-13 21:51:28,0,0
2022-06-13 21:51:27,0,0
2022-06-13 21:51:26,0,0
2022-06-13 21:51:25,0,0
2022-06-13 21:51:24,0,0
2022-06-13 21:51:23,0,0
2022-06-13 21:51:22,0,0
2022-06-13 21:51:21,0,0
2022-06-13 21:51:20,0,0
2022-06-13 21:51:19,0,0
2022-06-13 21:51:18,0,0
2022-06-13 21:51:17,0,0
2022-06-13 21:51:16,0,0
2022-06-13 21:51:15,0,0
2022-06-13 21:51:14,0.299403,-0.514359
2022-06-13 21:51:13,0.324597,-0.557641
2022-06-13 21:51:12,0,0
2022-06-13 21:51:11,0,0
2022-06-13 21:51:10,0,0
2022-06-13 21:51:09,0,0
2022-06-13 21:51:08,0,0
2022-06-13 21:51:07,0,0
2022-06-13 21:51:06,0,0
2022-06-13 21:51:05,0,0
2022-06-13 21:51:04,0,0
2022-06-13 21:51:03,0,0
2022-06-13 21:51:02,0,0
2022-06-13 21:51:01,0,0
2022-06-13 21:51:00,0,0
2022-06-13 21:50:59,0,0
2022-06-13 21:50:58,0,0
2022-06-13 21:50:57,0,0
2022-06-13 21:50:56,0,0
2022-06-13 21:50:55,0,0
2022-06-13 21:50:54,0,0
2022-06-13 21:50:53,0,0
2022-06-13 21:50:52,0,0
2022-06-13 21:50:51,0,0
2022-06-13 21:50:50,0,0
2022-06-13 21:50:49,0,0
2022-06-13 21:50:48,0,0
2022-06-13 21:50:47,0,0
2022-06-13 21:50:46,0,0
2022-06-13 21:50:45,0,0
2022-06-13 21:50:44,0,0
2022-06-13 21:50:43,0,0
2022-06-13 21:50:42,0,0
2022-06-13 21:50:41,0,0
2022-06-13 21:50:40,0,0
2022-06-13 21:50:39,0,0
2022-06-13 21:50:38,0,0
2022-06-13 21:50:37,0,0
2022-06-13 21:50:36,0,0
2022-06-13 21:50:35,0,0
2022-06-13 21:50:34,0,0
2022-06-13 21:50:33,0,0
2022-06-13 21:50:32,0,0
2022-06-13 21:50:31,0,0
2022-06-13 21:50:30,0.2997971,-0.515036
2022-06-13 21:50:29,0.3242029,-0.556964
2022-06-13 21:50:28,0,0
2022-06-13 21:50:27,0,0
2022-06-13 21:50:26,0,0
2022-06-13 21:50:25,0,0
2022-06-13 21:50:24,0,0
2022-06-13 21:50:23,0,0
2022-06-13 21:50:22,0,0
2022-06-13 21:50:21,0,0
2022-06-13 21:50:20,0,0
2022-06-13 21:50:19,0,0
2022-06-13 21:50:18,0,0
2022-06-13 21:50:17,0,0
2022-06-13 21:50:16,0,0
2022-06-13 21:50:15,0,0
2022-06-13 21:50:14,0,0
2022-06-13 21:50:13,0,0
2022-06-13 21:50:12,0,0
2022-06-13 21:50:11,0,0
2022-06-13 21:50:10,0,0
2022-06-13 21:50:09,0,0
2022-06-13 21:50:08,1.1974704,-1.2588791
2022-06-13 21:50:07,1.2985296,-1.3651209
2022-06-13 21:50:06,0,0
2022-06-13 21:50:05,0,0
2022-06-13 21:50:04,0,0
2022-06-13 21:50:03,0,0
2022-06-13 21:50:02,0,0
2022-06-13 21:50:01,0,0
2022-06-13 21:50:00,0,0
2022-06-13 21:49:59,0,0
2022-06-13 21:49:58,0,0
2022-06-13 21:49:57,0,0
2022-06-13 21:49:56,0,0
2022-06-13 21:49:55,0,0
2022-06-13 21:49:54,0,0
2022-06-13 21:49:53,0,0
2022-06-13 21:49:52,0,0
2022-06-13 21:49:51,0,0
2022-06-13 21:49:50,0,0
2022-06-13 21:49:49,0,0
2022-06-13 21:49:48,0,0
2022-06-13 21:49:47,0,0
2022-06-13 21:49:46,0,0
2022-06-13 21:49:45,0.2998198,-0.5150751
2022-06-13 21:49:44,0.3241802,-0.5569249
2022-06-13 21:49:43,0,0
2022-06-13 21:49:42,0,0
2022-06-13 21:49:41,0,0
2022-06-13 21:49:40,0,0
2022-06-13 21:49:39,0,0
2022-06-13 21:49:38,0,0
2022-06-13 21:49:37,0,0
2022-06-13 21:49:36,0,0
2022-06-13 21:49:35,0,0
2022-06-13 21:49:34,0,0
2022-06-13 21:49:33,0,0
2022-06-13 21:49:32,0,0
2022-06-13 21:49:31,0,0
2022-06-13 21:49:30,0,0
2022-06-13 21:49:29,0,0
2022-06-13 21:49:28,21.14926,-16.88953
2022-06-13 21:49:27,23.01874,-18.38247
2022-06-13 21:49:26,0,0
2022-06-13 21:49:25,2.55839,-2.520091
