time,guest_nice,guest,steal,softirq,irq,user,system,nice,iowait
2022-06-20 05:43:15,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:43:14,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:43:13,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:43:12,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:11,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:10,0,0,0,0,0,0,0.2493766,0.4987531,0
2022-06-20 05:43:09,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:08,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:43:07,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:06,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:43:05,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:04,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:03,0,0,0.2487562,0,0,0,0.2487562,0.2487562,0
2022-06-20 05:43:02,0,0,0,0,0,0,0,0,0
2022-06-20 05:43:01,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:43:00,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:59,0,0,0,0,0,0,0.2512563,0,0
2022-06-20 05:42:58,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:42:57,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:56,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:55,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:54,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:42:53,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:52,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:42:51,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:42:50,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:49,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:48,0,0,0,0,0,0,0.5,0.25,0
2022-06-20 05:42:47,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:46,0,0,0.2506266,0,0,0,0,0,0
2022-06-20 05:42:45,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:44,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:43,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:42,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:41,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:40,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:39,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:38,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:37,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:42:36,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:35,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:34,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:42:33,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:32,0,0,0,0,0,0,0.2493766,0.2493766,0
2022-06-20 05:42:31,0,0,0.2518892,0,0,0,0,0,0
2022-06-20 05:42:30,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:29,0,0,0.2493766,0,0,0,0.2493766,0.2493766,0
2022-06-20 05:42:28,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:27,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:42:26,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:25,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:24,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:23,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:22,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:21,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:20,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:19,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:42:18,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:17,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:16,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:15,0,0,0.25,0,0,0,0.25,0,0
2022-06-20 05:42:14,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:13,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:12,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:42:11,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:10,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:09,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:42:08,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:42:07,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:06,0,0,0.25,0,0,0,0.25,0.25,0.25
2022-06-20 05:42:05,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:04,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:03,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:02,0,0,0,0,0,0,0,0,0
2022-06-20 05:42:01,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:42:00,0,0,0,0.2493766,0,0.2493766,0.2493766,0.2493766,0
2022-06-20 05:41:59,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:58,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:41:57,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:56,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:55,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:54,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:53,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:52,0,0,0.2493766,0,0,0,0.2493766,0,0
2022-06-20 05:41:51,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:50,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:49,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:48,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:41:47,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:46,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:45,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:44,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:43,0,0,0,0,0,0,0,0.2512563,0
2022-06-20 05:41:42,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:41:41,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:40,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:39,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:38,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:37,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:41:36,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:35,0,0,0.2493766,0,0,0,0.2493766,0,0
2022-06-20 05:41:34,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:33,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:32,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:31,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:30,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:41:29,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:28,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:41:27,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:26,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:25,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:24,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:23,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:41:22,0,0,0,0,0,0,0.2512563,0,0
2022-06-20 05:41:21,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:20,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:19,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:18,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:17,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:16,0,0,0.2487562,0,0,0,0.2487562,0.2487562,0
2022-06-20 05:41:15,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:14,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:13,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:12,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:11,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:41:10,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:09,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:41:08,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:07,0,0,0,0,0,0,0.2512563,0,0
2022-06-20 05:41:06,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:05,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:04,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:03,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:41:02,0,0,0,0,0,0,0,0,0
2022-06-20 05:41:01,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:41:00,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:59,0,0,0.25,0,0,0,0,0,0
2022-06-20 05:40:58,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:57,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:56,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:55,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:54,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:53,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:40:52,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:40:51,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:50,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:49,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:48,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:47,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:40:46,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:40:45,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:44,0,0,0.25,0,0,0,0.25,0,0
2022-06-20 05:40:43,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:42,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:40:41,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:40,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:40:39,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:38,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:37,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:40:36,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:40:35,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:34,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:40:33,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:32,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:31,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:30,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:29,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:28,0,0,0.2493766,0,0,0,0,0.2493766,0
2022-06-20 05:40:27,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:26,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:25,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:24,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:23,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:40:22,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:40:21,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:20,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:19,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:18,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:17,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:40:16,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:15,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:14,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:13,0,0,0.25,0,0,0,0,0,0
2022-06-20 05:40:12,0,0,0,0,0,0.2493766,0.4987531,0,0
2022-06-20 05:40:11,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:10,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:40:09,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:08,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:07,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:40:06,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:05,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:04,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:40:03,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:40:02,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:40:01,0,0,0,0,0,0,0,0,0
2022-06-20 05:40:00,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:59,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:39:58,0,0,0.2512563,0,0,0,0,0,0
2022-06-20 05:39:57,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:39:56,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:55,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:54,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:39:53,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:52,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:39:51,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:50,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:49,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:48,0,0,0,0,0,0,0,0.2506266,0
2022-06-20 05:39:47,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:46,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:45,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:44,0,0,0.25,0,0,0,0.5,0,0.25
2022-06-20 05:39:43,0,0,0,0,0,0,0,0.25,0
2022-06-20 05:39:42,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:41,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:40,0,0,0,0,0,0,0.25,0,0
2022-06-20 05:39:39,0,0,0,0,0,0,0.2506266,0,0
2022-06-20 05:39:38,0,0,0,0,0,0,0,0,0
2022-06-20 05:39:37,0,0,0,0,0,0,0.25,0.25,0
2022-06-20 05:39:36,0,0,0,0,0,0,0,0,0
